experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843006132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843006132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843007132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843007132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843008132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843008132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843009132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843009132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843010132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843010132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843011132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843011132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843012132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843012132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843013132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843013132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843014132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843014132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843015132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843015132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843016132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843016132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843017132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843017132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843018132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843018132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843019132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843019132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843020132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843020132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843021132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843021132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843022132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843022132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843023132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843023132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843024132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843024132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843025132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843025132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843026132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843026132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843027132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843027132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843028132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843028132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843029132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843029132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843030132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843030132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843031132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843031132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843032132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843032132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843033132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843033132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843034132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843034132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843035132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843035132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843036132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843036132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843037132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843037132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843038132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843038132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843039132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843039132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
