experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843479168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843479168,172.18.0.5:7002,0.950000,,0.512821,PROBING
recovery_curve,adaptive_p2c,1780843480168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843480168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843481168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843481168,172.18.0.5:7002,0.000000,,1.000000,EJECTED
recovery_curve,adaptive_p2c,1780843482168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843482168,172.18.0.5:7002,0.000000,,1.000000,EJECTED
recovery_curve,adaptive_p2c,1780843483168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843483168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843484168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843484168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843485168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843485168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843486168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843486168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843487168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843487168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843488168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
